hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,adults,children,babies,country,reserved_room_type,assigned_room_type,reservation_status,reservation_status_date,room_status,guest_type
City Hotel,0,159,2016,April,1,0,0,FRA,A,A,Check-Out,11-04-2016,Desired,Single
City Hotel,0,159,2016,April,2,0,0,FRA,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,88,2016,April,2,0,0,DEU,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,159,2016,April,2,0,0,FRA,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,31,2016,April,2,0,0,PRT,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,159,2016,April,2,0,0,FRA,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,91,2016,April,2,0,0,NLD,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,91,2016,April,2,0,0,NLD,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,159,2016,April,2,0,0,FRA,A,D,Check-Out,11-04-2016,Un-Desired,Couples
City Hotel,0,78,2016,April,2,0,0,PRT,D,D,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,159,2016,April,1,0,0,PRT,A,A,Check-Out,11-04-2016,Desired,Single
City Hotel,0,159,2016,April,3,0,0,PRT,A,D,Check-Out,11-04-2016,Un-Desired,Family
City Hotel,0,159,2016,April,2,0,0,FRA,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,159,2016,April,2,0,0,FRA,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,159,2016,April,2,0,0,PRT,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,59,2016,April,3,0,0,ITA,D,D,Check-Out,11-04-2016,Desired,Family
City Hotel,0,69,2016,April,2,0,0,DEU,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,159,2016,April,2,0,0,FRA,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,9,2016,April,1,0,0,PRT,A,A,Check-Out,11-04-2016,Desired,Single
City Hotel,0,56,2016,April,2,0,0,FRA,D,D,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,9,2016,April,1,0,0,PRT,A,A,Check-Out,11-04-2016,Desired,Single
City Hotel,0,78,2016,April,2,0,0,DEU,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,6,2016,April,2,0,0,FRA,D,D,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,63,2016,April,2,0,0,GBR,E,E,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,9,2016,April,2,0,0,RUS,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,87,2016,April,2,0,0,CHE,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,9,2016,April,1,0,0,RUS,D,D,Check-Out,11-04-2016,Desired,Single
City Hotel,0,89,2016,April,2,0,0,GBR,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,15,2016,April,3,0,0,FRA,D,D,Check-Out,11-04-2016,Desired,Family
City Hotel,0,159,2016,April,2,0,0,PRT,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,159,2016,April,1,0,0,ESP,A,D,Check-Out,11-04-2016,Un-Desired,Single
City Hotel,0,8,2016,April,2,0,0,ITA,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,89,2016,April,2,0,0,DEU,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,4,2016,April,2,2,0,GBR,G,G,Check-Out,12-04-2016,Desired,Family
City Hotel,0,0,2016,April,1,0,0,PRT,A,A,Check-Out,12-04-2016,Desired,Single
City Hotel,0,26,2016,April,2,0,0,CN,A,A,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,7,2016,April,2,0,0,USA,D,D,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,4,2016,April,1,0,0,FRA,A,A,Check-Out,12-04-2016,Desired,Single
City Hotel,0,7,2016,April,1,0,0,NLD,A,A,Check-Out,12-04-2016,Desired,Single
City Hotel,0,1,2016,April,1,0,0,KOR,A,A,Check-Out,12-04-2016,Desired,Single
City Hotel,0,7,2016,April,1,0,0,NLD,A,A,Check-Out,12-04-2016,Desired,Single
City Hotel,0,89,2016,April,2,0,0,ITA,A,A,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,89,2016,April,2,0,0,ITA,A,A,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,89,2016,April,2,0,0,ITA,A,A,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,0,2016,April,1,0,0,PRT,A,A,Check-Out,12-04-2016,Desired,Single
City Hotel,0,89,2016,April,2,0,0,ITA,A,A,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,90,2016,April,2,0,0,FRA,A,A,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,70,2016,April,3,1,0,ITA,E,E,Check-Out,12-04-2016,Desired,Family
City Hotel,0,75,2016,April,2,0,0,ITA,A,A,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,89,2016,April,2,0,0,PRT,A,A,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,62,2016,April,2,0,0,ITA,D,D,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,8,2016,April,2,2,0,FRA,F,G,Check-Out,12-04-2016,Un-Desired,Family
City Hotel,0,82,2016,April,2,0,0,NLD,D,D,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,89,2016,April,2,2,0,PRT,F,F,Check-Out,12-04-2016,Desired,Family
City Hotel,0,89,2016,April,1,0,0,FRA,A,A,Check-Out,12-04-2016,Desired,Single
City Hotel,0,71,2016,April,2,0,0,ITA,D,D,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,89,2016,April,2,0,0,FRA,D,D,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,89,2016,April,2,0,0,ESP,A,A,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,71,2016,April,2,0,0,PRT,D,D,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,11,2016,April,2,0,0,DEU,D,D,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,60,2016,April,2,0,0,POL,A,D,Check-Out,12-04-2016,Un-Desired,Couples
City Hotel,0,82,2016,April,2,0,0,FRA,E,E,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,48,2016,April,2,0,0,NLD,D,D,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,4,2016,April,1,0,0,KOR,A,D,Check-Out,12-04-2016,Un-Desired,Single
City Hotel,0,70,2016,April,3,0,0,FRA,D,D,Check-Out,12-04-2016,Desired,Family
City Hotel,0,90,2016,April,2,0,0,FRA,D,E,Check-Out,12-04-2016,Un-Desired,Couples
City Hotel,0,73,2016,April,2,0,0,TWN,D,D,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,25,2016,April,2,0,0,PRT,A,A,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,78,2016,April,2,0,0,PRT,A,A,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,1,2016,April,2,0,0,DEU,A,A,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,13,2016,April,2,0,0,PRT,A,A,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,23,2016,April,2,1,0,GBR,A,D,Check-Out,12-04-2016,Un-Desired,Family
City Hotel,0,81,2016,April,2,0,0,GBR,A,A,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,4,2016,April,2,0,0,NLD,A,A,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,17,2016,April,2,1,0,GBR,A,B,Check-Out,12-04-2016,Un-Desired,Family
City Hotel,0,7,2016,April,2,1,0,POL,A,D,Check-Out,12-04-2016,Un-Desired,Family
City Hotel,0,77,2016,April,2,0,0,BRA,A,A,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,2,2016,April,2,0,0,LUX,A,A,Check-Out,12-04-2016,Desired,Couples
City Hotel,0,70,2016,April,3,1,0,ITA,E,E,Check-Out,12-04-2016,Desired,Family
City Hotel,0,65,2016,April,2,0,0,FRA,D,D,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,2,2016,April,2,0,0,DEU,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,6,2016,April,1,0,0,ESP,A,A,Check-Out,13-04-2016,Desired,Single
City Hotel,0,90,2016,April,2,0,0,BRA,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,14,2016,April,2,0,0,PRT,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,39,2016,April,2,2,0,GBR,F,G,Check-Out,13-04-2016,Un-Desired,Family
City Hotel,0,4,2016,April,1,0,0,PRT,A,A,Check-Out,13-04-2016,Desired,Single
City Hotel,0,0,2016,May,1,0,0,PRT,A,A,Check-Out,06-05-2016,Desired,Single
City Hotel,0,2,2016,May,1,0,0,PRT,A,B,Check-Out,18-05-2016,Un-Desired,Single
City Hotel,0,3,2016,May,1,0,0,PRT,A,A,Check-Out,01-06-2016,Desired,Single
City Hotel,0,13,2016,June,1,0,0,PRT,A,A,Check-Out,17-06-2016,Desired,Single
City Hotel,0,2,2016,July,1,0,0,PRT,A,A,Check-Out,05-07-2016,Desired,Single
City Hotel,0,5,2016,October,1,0,0,PRT,A,A,Check-Out,07-10-2016,Desired,Single
City Hotel,0,7,2016,April,2,0,0,GBR,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,68,2016,April,2,0,0,GBR,D,D,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,28,2016,April,2,0,0,CN,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,5,2016,April,1,0,0,GBR,A,A,Check-Out,13-04-2016,Desired,Single
City Hotel,0,64,2016,April,2,0,0,PRT,D,D,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,170,2016,April,2,0,0,DEU,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,42,2016,April,2,0,0,PRT,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,131,2016,April,2,0,0,PRT,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,54,2016,April,2,0,0,FRA,D,D,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,9,2016,April,2,0,0,FRA,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,83,2016,April,2,0,1,PRT,A,A,Check-Out,13-04-2016,Desired,Family
City Hotel,0,2,2016,April,2,0,0,CHN,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,2,2016,April,2,0,0,CHN,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,36,2016,April,2,0,0,FRA,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,170,2016,April,2,0,0,DEU,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,170,2016,April,2,0,0,DEU,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,87,2016,April,2,0,0,ARG,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,170,2016,April,2,0,0,DEU,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,170,2016,April,2,0,0,DEU,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,86,2016,April,2,0,0,PRT,A,B,Check-Out,13-04-2016,Un-Desired,Couples
City Hotel,0,87,2016,April,2,0,0,ARG,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,86,2016,April,2,0,0,NLD,A,B,Check-Out,13-04-2016,Un-Desired,Couples
City Hotel,0,18,2016,April,2,0,0,FRA,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,195,2016,April,2,0,0,FRA,D,D,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,0,2016,April,2,0,0,GBR,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,8,2016,April,3,0,0,GBR,D,F,Check-Out,13-04-2016,Un-Desired,Family
City Hotel,0,25,2016,April,1,0,0,DEU,D,D,Check-Out,13-04-2016,Desired,Single
City Hotel,0,43,2016,April,2,0,0,FRA,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,20,2016,April,2,0,0,GBR,D,D,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,55,2016,April,2,0,0,USA,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,55,2016,April,2,0,0,USA,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,1,2016,April,2,0,0,PRT,A,A,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,16,2016,April,2,0,0,PRT,D,D,Check-Out,13-04-2016,Desired,Couples
City Hotel,0,68,2016,April,2,0,0,FRA,A,D,Check-Out,14-04-2016,Un-Desired,Couples
City Hotel,0,68,2016,April,2,1,0,FRA,A,D,Check-Out,14-04-2016,Un-Desired,Family
City Hotel,0,21,2016,April,2,0,0,FRA,D,D,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,47,2016,April,3,0,0,AUT,D,D,Check-Out,14-04-2016,Desired,Family
City Hotel,0,19,2016,April,2,0,0,DEU,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,76,2016,April,2,0,0,GBR,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,84,2016,April,2,0,0,GBR,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,76,2016,April,2,0,0,GBR,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,85,2016,April,2,0,0,AUT,D,D,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,28,2016,April,2,1,0,GBR,D,D,Check-Out,14-04-2016,Desired,Family
City Hotel,0,80,2016,April,3,0,0,IRL,A,B,Check-Out,14-04-2016,Un-Desired,Family
City Hotel,0,94,2016,April,2,0,0,USA,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,11,2016,April,1,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Single
City Hotel,0,3,2016,October,2,0,0,PRT,D,D,Check-Out,04-10-2016,Desired,Couples
City Hotel,1,9,2017,April,2,0,0,PRT,A,A,Canceled,27-03-2017,Desired,Couples
City Hotel,0,0,2016,April,1,0,0,PRT,A,C,Check-Out,14-04-2016,Un-Desired,Single
City Hotel,0,94,2016,April,2,0,0,USA,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,20,2016,April,1,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Single
City Hotel,0,94,2016,April,2,0,0,USA,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,36,2016,April,2,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,1,2016,April,1,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Single
City Hotel,0,0,2016,April,2,0,0,PRT,A,G,Check-Out,14-04-2016,Un-Desired,Couples
City Hotel,0,82,2016,April,1,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Single
City Hotel,0,80,2016,April,2,0,0,DEU,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,82,2016,April,2,0,0,DEU,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,2,2016,April,1,0,0,ITA,D,E,Check-Out,14-04-2016,Un-Desired,Single
City Hotel,0,82,2016,April,1,0,0,DEU,A,A,Check-Out,14-04-2016,Desired,Single
City Hotel,0,23,2016,April,1,0,0,DEU,D,D,Check-Out,14-04-2016,Desired,Single
City Hotel,0,4,2016,April,1,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Single
City Hotel,0,14,2016,April,2,1,0,PRT,D,F,Check-Out,14-04-2016,Un-Desired,Family
City Hotel,0,14,2016,April,2,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,65,2016,April,3,0,0,FRA,D,E,Check-Out,14-04-2016,Un-Desired,Family
City Hotel,0,138,2016,April,2,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,12,2016,April,3,0,0,FRA,D,D,Check-Out,14-04-2016,Desired,Family
City Hotel,0,0,2016,April,2,0,0,ESP,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,12,2016,April,2,0,0,FRA,D,D,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,138,2016,April,2,0,0,PRT,A,B,Check-Out,14-04-2016,Un-Desired,Couples
City Hotel,0,0,2016,April,3,0,0,FRA,D,D,Check-Out,14-04-2016,Desired,Family
City Hotel,0,138,2016,April,2,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,14,2016,April,2,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,65,2016,April,2,0,0,IND,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,138,2016,April,2,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,2,2016,April,1,0,0,ESP,D,D,Check-Out,14-04-2016,Desired,Single
City Hotel,0,138,2016,April,2,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,45,2016,April,2,2,0,FRA,F,F,Check-Out,14-04-2016,Desired,Family
City Hotel,0,14,2016,April,2,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,78,2016,April,2,0,0,FRA,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,138,2016,April,2,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,134,2016,April,2,0,0,PRT,A,A,Check-Out,11-04-2016,Desired,Couples
City Hotel,0,138,2016,April,2,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,30,2016,April,2,0,0,FRA,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,138,2016,April,2,0,0,PRT,A,B,Check-Out,14-04-2016,Un-Desired,Couples
City Hotel,0,138,2016,April,2,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,138,2016,April,2,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,138,2016,April,2,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,14,2016,April,1,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Single
City Hotel,0,18,2016,April,2,0,0,DEU,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,64,2016,April,2,0,0,FRA,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,21,2016,April,2,0,0,DEU,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,7,2016,April,1,0,0,DEU,A,A,Check-Out,14-04-2016,Desired,Single
City Hotel,0,26,2016,April,2,0,0,DEU,D,D,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,19,2016,April,3,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Family
City Hotel,0,26,2016,April,2,0,0,PRT,D,D,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,4,2016,April,2,2,0,FRA,F,F,Check-Out,14-04-2016,Desired,Family
City Hotel,0,38,2016,April,2,0,0,ESP,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,52,2016,April,2,0,0,AUT,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,1,2016,April,2,0,0,AUT,A,B,Check-Out,14-04-2016,Un-Desired,Couples
City Hotel,0,49,2016,April,2,0,0,FRA,D,D,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,14,2016,April,1,0,0,PRT,A,D,Check-Out,14-04-2016,Un-Desired,Single
City Hotel,0,76,2016,April,2,0,0,CHE,A,D,Check-Out,14-04-2016,Un-Desired,Couples
City Hotel,0,18,2016,April,2,0,0,DEU,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,40,2016,April,2,0,0,FRA,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,26,2016,April,4,0,0,DEU,D,G,Check-Out,14-04-2016,Un-Desired,Family
City Hotel,0,0,2016,April,1,0,0,PRT,A,B,Check-Out,14-04-2016,Un-Desired,Single
City Hotel,0,69,2016,April,2,0,0,FRA,D,D,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,25,2016,April,3,0,0,DEU,A,E,Check-Out,14-04-2016,Un-Desired,Family
City Hotel,0,29,2016,April,2,0,0,FRA,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,18,2016,April,2,0,0,CHE,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,80,2016,April,2,0,0,FRA,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,18,2016,April,2,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,19,2016,April,2,0,0,DEU,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,78,2016,April,3,0,0,FRA,D,D,Check-Out,14-04-2016,Desired,Family
City Hotel,0,0,2016,April,2,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,0,2016,April,2,0,0,PRT,A,A,Check-Out,14-04-2016,Desired,Couples
City Hotel,0,58,2016,April,2,0,0,DEU,E,E,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,18,2016,April,2,0,0,FRA,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,60,2016,April,2,0,0,FRA,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,5,2016,April,3,0,0,CHE,D,D,Check-Out,15-04-2016,Desired,Family
City Hotel,0,95,2016,April,2,0,0,BRA,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,24,2016,April,2,0,0,CN,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,41,2016,April,2,0,0,DEU,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,53,2016,April,2,0,0,FRA,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,10,2016,April,1,0,0,DEU,A,A,Check-Out,15-04-2016,Desired,Single
City Hotel,0,58,2016,April,2,0,0,SWE,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,58,2016,April,2,0,0,SWE,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,52,2016,April,2,0,0,FRA,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,45,2016,April,2,0,0,PRT,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,26,2016,April,2,0,0,FRA,D,D,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,26,2016,April,3,0,0,FRA,D,D,Check-Out,15-04-2016,Desired,Family
City Hotel,0,23,2016,April,2,0,0,PRT,D,D,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,82,2016,April,2,0,0,POL,D,D,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,23,2016,April,3,0,0,FRA,D,D,Check-Out,15-04-2016,Desired,Family
City Hotel,0,72,2016,April,3,0,0,POL,D,D,Check-Out,15-04-2016,Desired,Family
City Hotel,0,28,2016,April,2,0,0,DEU,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,77,2016,April,2,0,0,FRA,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,18,2016,April,3,0,0,ESP,D,E,Check-Out,15-04-2016,Un-Desired,Family
City Hotel,0,25,2016,April,1,0,0,CHN,A,A,Check-Out,15-04-2016,Desired,Single
City Hotel,0,0,2016,April,2,0,0,PRT,A,G,Check-Out,15-04-2016,Un-Desired,Couples
City Hotel,0,93,2016,April,2,0,0,FRA,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,93,2016,April,2,0,0,FRA,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,28,2016,April,2,0,0,FRA,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,28,2016,April,2,0,0,FRA,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,98,2016,April,3,0,0,FRA,D,D,Check-Out,15-04-2016,Desired,Family
City Hotel,0,16,2016,April,2,0,0,GBR,D,D,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,41,2016,April,2,0,0,FRA,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,39,2016,April,2,1,0,MAR,A,B,Check-Out,15-04-2016,Un-Desired,Family
City Hotel,0,91,2016,April,1,0,0,DEU,A,A,Check-Out,15-04-2016,Desired,Single
City Hotel,0,91,2016,April,1,0,0,DEU,A,A,Check-Out,15-04-2016,Desired,Single
City Hotel,0,91,2016,April,1,0,0,DEU,A,A,Check-Out,15-04-2016,Desired,Single
City Hotel,0,50,2016,April,2,0,0,SWE,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,80,2016,April,2,0,0,FRA,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,64,2016,April,2,0,0,CHN,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,66,2016,April,2,0,0,IRL,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,27,2016,April,2,0,0,DEU,D,D,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,94,2016,April,2,0,0,NLD,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,94,2016,April,2,0,0,NLD,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,94,2016,April,2,0,0,NLD,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,5,2016,April,1,0,0,PRT,A,A,Check-Out,15-04-2016,Desired,Single
City Hotel,0,6,2017,May,1,0,0,PRT,A,A,Check-Out,30-05-2017,Desired,Single
City Hotel,1,2,2017,June,1,0,0,PRT,A,A,No-Show,11-06-2017,Desired,Single
City Hotel,0,89,2016,April,2,0,0,ITA,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,38,2016,April,3,0,0,FRA,A,D,Check-Out,15-04-2016,Un-Desired,Family
City Hotel,0,89,2016,April,2,0,0,ITA,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,89,2016,April,2,0,0,ITA,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,50,2016,April,2,1,0,FRA,A,D,Check-Out,15-04-2016,Un-Desired,Family
City Hotel,0,59,2016,April,2,1,0,FRA,A,B,Check-Out,15-04-2016,Un-Desired,Family
City Hotel,0,90,2016,April,2,0,0,FRA,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,48,2016,April,2,0,0,NLD,D,D,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,16,2016,April,2,0,0,GBR,D,D,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,0,2016,April,2,0,0,FRA,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,75,2016,April,2,0,0,FRA,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,60,2016,April,2,0,0,NLD,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,3,2016,April,2,0,0,PRT,A,B,Check-Out,15-04-2016,Un-Desired,Couples
City Hotel,0,77,2016,April,2,0,0,GBR,D,D,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,77,2016,April,2,0,0,GBR,D,D,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,34,2016,April,2,0,0,BEL,E,E,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,89,2016,April,2,0,0,DEU,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,77,2016,April,3,0,0,FRA,A,D,Check-Out,15-04-2016,Un-Desired,Family
City Hotel,0,0,2016,April,1,0,0,PRT,B,B,Check-Out,15-04-2016,Desired,Single
City Hotel,0,21,2016,April,2,0,0,FRA,D,D,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,70,2016,April,3,0,0,FRA,D,D,Check-Out,15-04-2016,Desired,Family
City Hotel,0,76,2016,April,2,0,0,FIN,A,A,Check-Out,15-04-2016,Desired,Couples
City Hotel,0,89,2016,April,2,0,0,DEU,A,A,Check-Out,15-04-2016,Desired,Couples
